size,total_sqft,bath,bhk,price_per_sqft,price_total
2 BHK,1195.0,2.0,2,3682.0083682008367,4400000.0
6 BHK,2400.0,4.0,6,25000.0,60000000.0
2 BHK,1159.0,2.0,2,5176.8766177739435,6000000.0
3 BHK,1386.0,3.0,3,4145.743145743146,5746000.0
2 BHK,1197.0,2.0,2,6599.832915622389,7900000.0
4 BHK,2690.0,4.0,4,7100.371747211896,19100000.0
3 BHK,1295.0,2.0,3,3882.6254826254826,5028000.0
3 BHK,1310.0,2.0,3,2887.7862595419847,3783000.0
2 BHK,1132.0,2.0,2,7003.533568904593,7928000.0
3 BHK,2350.0,3.0,3,17021.27659574468,40000000.0
4 Bedroom,2400.0,4.0,4,20833.333333333332,50000000.0
3 BHK,1645.0,3.0,3,8206.686930091186,13500000.0
2 BHK,1200.0,2.0,2,3820.0,4584000.0
4 Bedroom,3000.0,4.0,4,11000.0,33000000.0
3 BHK,1937.0,3.0,3,7227.671657201859,14000000.0
2 BHK,1015.0,2.0,2,3300.4926108374384,3350000.0
2 BHK,1080.0,2.0,2,3611.1111111111113,3900000.0
3 BHK,1350.0,2.0,3,5999.259259259258,8098999.999999999
3 BHK,1149.0,2.0,3,2523.933855526545,2900000.0
2 BHK,1185.0,2.0,2,4978.9029535864975,5900000.0
3 BHK,1720.0,3.0,3,7848.837209302325,13500000.0
3 BHK,2080.0,3.0,3,8413.461538461539,17500000.0
3 Bedroom,1500.0,3.0,3,5800.0,8700000.0
3 BHK,1566.0,3.0,3,6194.125159642401,9700000.0
3 BHK,2386.0,3.0,3,13998.323554065382,33400000.0
4 Bedroom,1500.0,4.0,4,7333.333333333333,11000000.0
2 BHK,1290.0,2.0,2,3800.0,4902000.0
3 BHK,1531.0,3.0,3,4702.808621815807,7200000.0
3 BHK,1839.0,3.0,3,8972.26753670473,16500000.0
4 Bedroom,4200.0,4.0,4,18095.238095238095,76000000.0
3 BHK,1400.0,2.0,3,2887.8571428571427,4043000.0
2 BHK,550.0,1.0,2,2727.2727272727275,1500000.0
2 BHK,1140.0,2.0,2,3421.0526315789475,3900000.0
3 BHK,1343.5,3.0,3,4299.218459248233,5776000.0
4 Bedroom,2000.0,4.0,4,5000.0,10000000.0
2 BHK,1100.0,2.0,2,4181.818181818182,4600000.0
2 BHK,1200.0,2.0,2,4583.333333333333,5500000.0
3 BHK,1618.0,3.0,3,4202.719406674907,6800000.0
4 BHK,2830.0,5.0,4,5653.7102473498235,16000000.0
3 BHK,1315.0,2.0,3,5627.376425855513,7400000.0
2 BHK,1141.0,2.0,2,3746.7134092900965,4275000.0
2 BHK,1080.0,2.0,2,5092.592592592592,5500000.0
2 BHK,1200.0,2.0,2,5000.0,6000000.0
2 BHK,1111.0,2.0,2,3769.57695769577,4188000.0000000005
2 BHK,1022.0,2.0,2,4491.19373776908,4590000.0
2 BHK,1275.0,2.0,2,5098.0392156862745,6500000.0
2 BHK,900.0,2.0,2,7777.777777777777,7000000.0
2 BHK,1224.0,2.0,2,3202.614379084968,3920000.0000000005
2 BHK,1135.0,2.0,2,3788.546255506608,4300000.0
2 BHK,1050.0,2.0,2,4961.9047619047615,5210000.0
3 BHK,1535.0,3.0,3,5602.605863192182,8600000.0
2 BHK,1392.0,2.0,2,9339.080459770115,13000000.0
2 BHK,1050.0,2.0,2,6857.142857142857,7200000.0
3 BHK,1513.0,3.0,3,6807.666886979511,10300000.0
3 BHK,1621.0,3.0,3,4441.702652683529,7200000.0
2 BHK,892.0,2.0,2,4372.197309417041,3900000.0
2 BHK,1205.0,2.0,2,3319.5020746887967,4000000.0
3 BHK,1355.0,3.0,3,6189.667896678967,8387000.0
5 Bedroom,1250.0,5.0,5,24000.0,30000000.0
7 Bedroom,1650.0,9.0,7,20909.090909090908,34500000.0
4 BHK,1200.0,6.0,4,5833.333333333333,7000000.0
2 BHK,1400.0,2.0,2,12000.0,16800000.0
2 BHK,726.0,2.0,2,4820.936639118458,3500000.0
3 Bedroom,1500.0,3.0,3,9933.333333333334,14900000.0
4 BHK,3895.0,4.0,4,10397.946084724004,40500000.0
2 BHK,1079.0,2.0,2,3799.8146431881373,4100000.0
2 BHK,1170.0,2.0,2,3931.6239316239316,4600000.0
2 BHK,1104.0,2.0,2,3532.608695652174,3900000.0
2 BHK,950.0,2.0,2,4736.8421052631575,4500000.0
4 Bedroom,4818.0,4.0,4,8094.64508094645,39000000.0
3 BHK,1650.0,2.0,3,3151.5151515151515,5200000.0
3 BHK,1559.0,3.0,3,8146.247594611931,12700000.0
2 BHK,1100.0,2.0,2,3454.5454545454545,3800000.0
3 BHK,1750.0,3.0,3,8571.42857142857,15000000.0
2 BHK,1215.0,2.0,2,3744.855967078189,4550000.0
3 BHK,1868.0,3.0,3,7226.980728051391,13500000.0
2 BHK,1130.0,2.0,2,2887.610619469027,3263000.0000000005
3 BHK,1570.0,3.0,3,4108.28025477707,6450000.0
3 BHK,1691.0,3.0,3,5795.38734476641,9800000.0
5 Bedroom,4355.0,3.0,5,8036.739380022962,35000000.0
2 BHK,1225.0,2.0,2,4489.7959183673465,5500000.0
3 BHK,1690.0,3.0,3,6627.218934911242,11200000.0
2 BHK,1418.0,2.0,2,7263.7517630465445,10300000.0
4 BHK,1896.0,3.0,4,6592.827004219409,12500000.0
1 BHK,605.0,1.0,1,6611.570247933884,4000000.0
5 Bedroom,800.0,5.0,5,11875.0,9500000.0
2 BHK,900.0,2.0,2,3611.1111111111113,3250000.0
1 Bedroom,750.0,2.0,1,6666.666666666667,5000000.0
3 Bedroom,780.0,3.0,3,7948.717948717948,6200000.0
2 BHK,908.0,2.0,2,2863.4361233480176,2600000.0
4 Bedroom,3416.5,6.0,4,4185.570027806234,14300000.0
4 BHK,3216.0,4.0,4,7027.363184079602,22600000.0
5 Bedroom,2400.0,4.0,5,9375.0,22500000.0
2 BHK,1400.0,2.0,2,4857.142857142857,6800000.0
2 BHK,1092.0,2.0,2,4029.3040293040294,4400000.0
2 BHK,1255.0,2.0,2,5896.414342629482,7400000.0
3 BHK,1500.0,2.0,3,6666.666666666667,10000000.0
2 BHK,1296.0,2.0,2,5555.555555555556,7200000.0
2 BHK,925.0,2.0,2,4108.108108108108,3800000.0
2 BHK,1023.0,2.0,2,4105.571847507332,4200000.0
2 BHK,600.0,3.0,2,12500.0,7500000.0
2 BHK,1020.0,2.0,2,4362.745098039216,4450000.0
3 BHK,1530.0,3.0,3,5032.679738562091,7700000.0
3 BHK,1650.0,3.0,3,4303.030303030303,7100000.0
3 BHK,1605.0,2.0,3,5295.95015576324,8500000.0
2 BHK,1925.0,2.0,2,2597.4025974025976,5000000.0
2 BHK,1190.0,2.0,2,4257.142857142857,5066000.0
3 BHK,1374.0,3.0,3,4949.0538573508,6800000.0
2 BHK,1140.0,2.0,2,5701.754385964912,6500000.0
3 BHK,1725.0,3.0,3,7536.231884057971,13000000.0
3 BHK,1075.0,2.0,3,4651.162790697675,5000000.0
3 BHK,1574.0,3.0,3,5930.114358322745,9334000.0
1 BHK,965.0,1.0,1,3316.062176165803,3200000.0
3 BHK,1550.0,3.0,3,5354.8387096774195,8300000.0
2 BHK,1205.0,2.0,2,4979.253112033195,6000000.0
3 BHK,1082.0,2.0,3,5083.179297597043,5500000.0
3 BHK,1215.0,2.0,3,4349.794238683127,5285000.0
4 BHK,2483.0,5.0,4,9262.988320579943,23000000.0
2 Bedroom,1200.0,3.0,2,3845.0,4614000.0
1 BHK,1500.0,1.0,1,1300.0,1950000.0
4 Bedroom,2360.0,4.0,4,25423.728813559323,60000000.0
4 BHK,3198.0,4.0,4,7817.385866166354,25000000.0
3 BHK,1452.0,3.0,3,4199.724517906336,6098000.0
3 BHK,1329.0,2.0,3,3085.0263355906695,4100000.0
2 BHK,1125.0,2.0,2,3911.1111111111113,4400000.0
2 Bedroom,1200.0,2.0,2,5833.333333333333,7000000.0
3 BHK,1350.0,3.0,3,2960.740740740741,3997000.0
3 BHK,1312.5,3.0,3,3900.190476190476,5119000.0
3 BHK,2600.0,3.0,3,7500.0,19500000.0
2 Bedroom,1200.0,2.0,2,13333.333333333334,16000000.0
3 BHK,1220.0,3.0,3,2887.7049180327863,3522999.9999999995
2 BHK,1255.0,2.0,2,6374.501992031873,8000000.0
3 BHK,1904.0,3.0,3,8140.756302521008,15500000.0
2 BHK,1329.0,2.0,2,5267.11813393529,7000000.0
2 Bedroom,1200.0,2.0,2,5000.0,6000000.0
3 BHK,2135.0,3.0,3,7494.145199063232,16000000.0
3 BHK,2770.0,4.0,3,11371.841155234657,31500000.0
1 BHK,813.0,1.0,1,4797.047970479704,3900000.0
4 Bedroom,3884.0,4.0,4,6179.196704428425,24000000.0
3 Bedroom,3876.0,3.0,3,7739.938080495356,30000000.0
2 BHK,800.0,2.0,2,3750.0,3000000.0
4 Bedroom,4750.0,2.0,4,2526.315789473684,12000000.0
3 BHK,1500.0,3.0,3,4666.666666666667,7000000.0
3 BHK,1880.0,3.0,3,5053.191489361702,9500000.0
3 BHK,1440.0,2.0,3,3819.4444444444443,5500000.0
3 BHK,1575.0,3.0,3,5714.285714285715,9000000.0
3 BHK,1630.0,2.0,3,5998.773006134969,9778000.0
3 BHK,1180.0,3.0,3,4661.016949152542,5500000.0
2 BHK,1090.0,2.0,2,3302.7522935779816,3600000.0
2 BHK,1020.0,2.0,2,4750.0,4845000.0
4 BHK,2425.0,4.0,4,7134.020618556701,17300000.0
2 BHK,1097.0,2.0,2,3082.9535095715587,3382000.0
2 BHK,1070.0,2.0,2,4672.897196261682,5000000.0
2 BHK,1000.0,2.0,2,5800.0,5800000.0
8 Bedroom,1120.0,8.0,8,13392.857142857143,15000000.0
2 BHK,1150.0,2.0,2,4869.565217391304,5600000.0
3 BHK,1900.0,4.0,3,7631.578947368421,14500000.0
2 BHK,1141.0,2.0,2,4294.478527607362,4900000.0
2 BHK,937.0,2.0,2,4695.837780149413,4400000.0
2 BHK,1075.0,2.0,2,5581.395348837209,6000000.0
2 BHK,1000.0,2.0,2,6530.0,6530000.0
3 BHK,1450.0,3.0,3,5338.620689655172,7741000.0
5 Bedroom,897.0,2.0,5,9476.03121516165,8500000.0
2 BHK,936.0,2.0,2,4594.017094017094,4300000.0
2 BHK,1280.0,2.0,2,5859.375,7500000.0
2 BHK,1050.0,2.0,2,4285.714285714285,4500000.0
2 BHK,1350.0,2.0,2,6370.37037037037,8600000.0
2 BHK,1325.0,2.0,2,5283.018867924528,7000000.0
2 BHK,1174.0,2.0,2,5025.553662691653,5900000.0
3 BHK,1890.0,3.0,3,8571.42857142857,16200000.0
1 BHK,735.0,1.0,1,10204.081632653062,7500000.0
1 BHK,500.0,1.0,1,4800.0,2400000.0
3 BHK,1304.0,3.0,3,6134.9693251533745,8000000.0
3 BHK,1653.0,3.0,3,7259.528130671506,12000000.0
3 BHK,1075.0,2.0,3,4837.209302325581,5200000.0
2 BHK,1212.0,3.0,2,3465.3465346534654,4200000.0
2 BHK,1100.0,2.0,2,4545.454545454545,5000000.0
4 BHK,3436.0,6.0,4,14551.804423748545,50000000.0
3 Bedroom,1200.0,4.0,3,12083.333333333334,14500000.0
2 BHK,1140.0,2.0,2,4385.964912280701,5000000.0
2 Bedroom,1200.0,2.0,2,8333.333333333334,10000000.0
3 BHK,1532.0,3.0,3,5417.754569190601,8300000.0
3 Bedroom,2776.0,4.0,3,7024.495677233429,19500000.0
3 BHK,1531.0,2.0,3,4898.758981058132,7500000.0
3 BHK,1270.0,2.0,3,3999.212598425197,5079000.0
2 BHK,1325.0,2.0,2,4000.0,5300000.0
3 Bedroom,1200.0,3.0,3,13333.333333333334,16000000.0
3 BHK,1156.0,2.0,3,3806.2283737024222,4400000.0
4 Bedroom,2000.0,4.0,4,16000.0,32000000.0
2 BHK,1260.0,2.0,2,5555.555555555556,7000000.0
2 BHK,1934.0,2.0,2,4653.567735263702,9000000.0
2 BHK,1060.0,2.0,2,3773.5849056603774,4000000.0
3 BHK,1476.0,3.0,3,6436.314363143631,9500000.0
2 BHK,1185.0,2.0,2,7172.995780590717,8500000.0
3 BHK,1265.0,2.0,3,6482.213438735178,8200000.0
4 BHK,3200.0,5.0,4,4687.5,15000000.0
2 BHK,1196.0,2.0,2,4750.0,5681000.0
2 BHK,1280.0,2.0,2,5390.625,6900000.0
4 Bedroom,800.0,4.0,4,10750.0,8600000.0
2 BHK,1175.0,2.0,2,3829.7872340425533,4500000.0
3 BHK,1850.0,3.0,3,5297.2972972972975,9800000.0
4 Bedroom,2400.0,4.0,4,21875.0,52500000.0
2 BHK,1195.0,2.0,2,5857.740585774059,7000000.0
3 BHK,2000.0,3.0,3,9250.0,18500000.0
7 BHK,600.0,4.0,7,16666.666666666668,10000000.0
4 Bedroom,800.0,5.0,4,19375.0,15500000.0
2 BHK,1180.0,2.0,2,3093.2203389830506,3650000.0
2 BHK,1050.0,2.0,2,4749.523809523809,4987000.0
3 BHK,1400.0,2.0,3,2888.5714285714284,4044000.0
4 Bedroom,2360.0,4.0,4,6355.932203389831,15000000.0
2 BHK,1030.0,2.0,2,7500.0,7725000.0
2 BHK,1512.0,1.0,2,4299.603174603175,6501000.000000001
2 BHK,929.0,2.0,2,5166.846071044133,4800000.0
3 BHK,1252.0,3.0,3,4872.20447284345,6100000.0
3 BHK,1485.0,3.0,3,7744.107744107744,11500000.0
3 BHK,1124.0,2.0,3,4893.238434163701,5500000.0
6 Bedroom,2400.0,6.0,6,15416.666666666666,37000000.0
3 BHK,1407.0,3.0,3,8528.784648187633,12000000.0
3 BHK,1482.0,2.0,3,6545.209176788124,9700000.0
2 BHK,1163.0,2.0,2,8500.42992261393,9886000.0
3 BHK,1570.0,3.0,3,8917.197452229299,14000000.0
3 BHK,3480.0,4.0,3,8160.919540229885,28400000.0
1 BHK,520.0,1.0,1,2700.0,1404000.0
3 BHK,2000.0,3.0,3,8000.0,16000000.0
2 BHK,1352.0,2.0,2,5547.337278106509,7500000.0
2 BHK,1152.0,2.0,2,5642.361111111111,6500000.0
3 BHK,1575.0,3.0,3,5904.761904761905,9300000.0
3 BHK,1965.0,4.0,3,6361.323155216285,12500000.0
3 BHK,1300.0,2.0,3,5384.615384615385,7000000.0
4 Bedroom,1.0,4.0,4,12000000.0,12000000.0
2 BHK,957.0,2.0,2,4911.180773249739,4700000.0
3 BHK,1740.0,3.0,3,3448.2758620689656,6000000.0
5 Bedroom,1080.0,6.0,5,6018.518518518518,6500000.0
2 BHK,1060.0,2.0,2,3301.8867924528304,3500000.0
2 BHK,975.0,2.0,2,5128.205128205128,5000000.0
2 BHK,1150.0,2.0,2,4434.782608695652,5100000.0
3 BHK,1738.0,2.0,3,4545.454545454545,7900000.0
3 BHK,1250.0,3.0,3,4400.0,5500000.0
3 BHK,1788.0,3.0,3,5033.557046979866,9000000.0
2 BHK,1151.0,2.0,2,5125.977410947003,5900000.0
3 BHK,1300.0,2.0,3,4615.384615384615,6000000.0
2 BHK,1150.0,2.0,2,4591.304347826087,5280000.0
2 BHK,1380.0,2.0,2,5434.782608695652,7500000.0
3 BHK,1645.0,3.0,3,7112.462006079028,11700000.0
2 BHK,1141.0,2.0,2,4022.787028921998,4590000.0
2 BHK,1175.0,2.0,2,7021.276595744681,8250000.0
3 BHK,1355.0,2.0,3,4501.845018450184,6100000.0
2 BHK,1150.0,2.0,2,6086.95652173913,7000000.0
5 BHK,5800.0,5.0,5,1379.3103448275863,8000000.0
2 BHK,1000.0,2.0,2,4500.0,4500000.0
2 BHK,1007.0,2.0,2,6454.816285998014,6500000.0
4 BHK,3000.0,5.0,4,3333.3333333333335,10000000.0
3 BHK,1436.0,3.0,3,4874.651810584958,7000000.0
4 BHK,4000.0,4.0,4,5500.0,22000000.0
3 BHK,2372.0,3.0,3,5902.192242833053,14000000.0
6 Bedroom,1500.0,6.0,6,16000.0,24000000.0
2 Bedroom,1200.0,2.0,2,12500.0,15000000.0
2 BHK,1016.0,2.0,2,5708.6614173228345,5800000.0
2 BHK,1100.0,2.0,2,4363.636363636364,4800000.0
2 BHK,1080.0,2.0,2,4166.666666666667,4500000.0
2 BHK,1070.0,2.0,2,5607.476635514019,6000000.0
3 BHK,1532.0,3.0,3,7506.527415143603,11500000.0
2 BHK,1040.0,2.0,2,4050.0,4212000.0
3 Bedroom,3100.0,3.0,3,8064.5161290322585,25000000.0
2 BHK,1137.5,2.0,2,4299.340659340659,4890500.0
3 BHK,1430.0,2.0,3,3608.3916083916083,5160000.0
2 Bedroom,1160.0,1.0,2,14051.724137931034,16300000.0
4 BHK,3262.0,5.0,4,6284.488044144697,20500000.0
7 Bedroom,2100.0,7.0,7,19523.809523809523,41000000.0
2 BHK,1190.0,2.0,2,8403.361344537816,10000000.0
3 BHK,1827.0,3.0,3,5473.453749315819,10000000.0
2 BHK,1210.0,2.0,2,6198.347107438017,7500000.0
3 BHK,1500.0,3.0,3,6333.333333333333,9500000.0
2 BHK,1050.0,2.0,2,5095.238095238095,5350000.0
2 BHK,1251.0,2.0,2,7092.725819344524,8873000.0
3 BHK,1600.0,2.0,3,7187.5,11500000.0
2 BHK,1128.0,2.0,2,5806.737588652482,6550000.0
3 BHK,1820.0,3.0,3,5109.89010989011,9300000.0
3 BHK,2072.0,4.0,3,7673.745173745174,15900000.0
3 BHK,1510.0,2.0,3,3907.2847682119204,5900000.0
3 BHK,1925.0,2.0,3,5922.077922077922,11400000.0
3 Bedroom,2651.0,2.0,3,8487.36325914749,22500000.0
3 BHK,2072.0,4.0,3,7094.594594594595,14700000.0
2 BHK,1000.0,2.0,2,3600.0,3600000.0
3 Bedroom,1752.0,3.0,3,8276.255707762557,14500000.0
2 BHK,960.0,2.0,2,5833.333333333333,5600000.0
2 BHK,1180.0,2.0,2,5338.983050847458,6300000.0
3 BHK,2270.0,3.0,3,7929.515418502203,18000000.0
2 Bedroom,650.0,2.0,2,9076.923076923076,5900000.0
2 BHK,1200.0,2.0,2,6250.0,7500000.0
3 BHK,1180.0,2.0,3,3898.3050847457625,4600000.0
3 BHK,1300.0,3.0,3,3615.3846153846152,4700000.0
2 BHK,1157.0,2.0,2,3457.216940363008,4000000.0
3 BHK,1300.0,3.0,3,5307.692307692308,6900000.0
3 BHK,1305.0,2.0,3,4521.072796934866,5900000.0
3 BHK,2006.0,4.0,3,9770.687936191425,19600000.0
2 BHK,1290.0,2.0,2,6201.550387596899,8000000.0
2 BHK,1170.0,2.0,2,3846.153846153846,4500000.0
4 Bedroom,971.0,2.0,4,13903.192584963954,13500000.0
2 BHK,1400.0,2.0,2,5571.428571428572,7800000.0
2 BHK,1200.0,2.0,2,6250.0,7500000.0
3 BHK,1155.0,2.0,3,5194.805194805195,6000000.0
3 BHK,1725.0,3.0,3,4927.536231884058,8500000.0
2 BHK,700.0,2.0,2,5714.285714285715,4000000.0
4 Bedroom,7000.0,5.0,4,29285.714285714286,205000000.0
2 BHK,1112.0,2.0,2,7913.669064748202,8800000.0
2 BHK,1178.0,2.0,2,6621.392190152801,7800000.0
2 BHK,1274.0,2.0,2,6357.9277864992155,8100000.0
2 BHK,915.0,2.0,2,3497.2677595628415,3200000.0
8 Bedroom,1650.0,6.0,8,8181.818181818182,13500000.0
1 BHK,760.0,1.0,1,2800.0,2128000.0
3 BHK,1540.0,3.0,3,4415.584415584415,6800000.0
2 BHK,1206.0,2.0,2,3192.3714759535656,3850000.0
3 BHK,1645.0,3.0,3,5775.075987841945,9500000.0
4 Bedroom,1200.0,4.0,4,14166.666666666666,17000000.0
4 Bedroom,1200.0,4.0,4,11666.666666666666,14000000.0
4 BHK,2342.0,3.0,4,4910.333048676345,11500000.0
3 BHK,1200.0,2.0,3,4583.333333333333,5500000.0
2 BHK,1056.0,2.0,2,3125.0,3300000.0
8 Bedroom,4800.0,8.0,8,4687.5,22500000.0
3 BHK,1450.0,3.0,3,3744.8275862068967,5430000.0
2 BHK,1161.0,2.0,2,3160.206718346253,3669000.0
2 BHK,1097.0,2.0,2,5925.2506836827715,6500000.0
2 BHK,850.0,2.0,2,4117.64705882353,3500000.0
3 BHK,1715.0,3.0,3,6705.539358600583,11500000.0
3 BHK,2300.0,3.0,3,13782.608695652174,31700000.0
2 BHK,1200.0,2.0,2,4916.666666666667,5900000.0
2 BHK,1080.0,2.0,2,3518.5185185185187,3800000.0
2 BHK,1200.0,2.0,2,4191.666666666667,5030000.0
4 Bedroom,2400.0,4.0,4,22916.666666666668,55000000.0
3 BHK,1400.0,2.0,3,5571.428571428572,7800000.0
4 Bedroom,1500.0,4.0,4,13333.333333333334,20000000.0
1 BHK,458.0,1.0,1,4300.218340611354,1969500.0
2 BHK,1230.0,2.0,2,4634.1463414634145,5700000.0
3 BHK,1640.0,3.0,3,5365.8536585365855,8800000.0
3 BHK,1700.0,3.0,3,7352.941176470588,12500000.0
3 BHK,1478.0,2.0,3,2976.9959404600813,4400000.0
4 BHK,6600.0,4.0,4,14939.39393939394,98600000.0
2 BHK,1020.0,2.0,2,3999.0196078431372,4079000.0
2 Bedroom,1200.0,2.0,2,12500.0,15000000.0
3 BHK,1275.0,2.0,3,7450.980392156863,9500000.0
4 Bedroom,1600.0,3.0,4,10312.5,16500000.0
2 BHK,1110.0,2.0,2,3500.0,3885000.0
3 BHK,1627.86,3.0,3,5405.87028368533,8800000.0
2 BHK,620.0,2.0,2,3548.3870967741937,2200000.0
4 Bedroom,3004.0,4.0,4,9487.350199733688,28500000.0
2 BHK,1133.0,2.0,2,4589.585172109444,5200000.0
2 BHK,1182.0,2.0,2,6979.6954314720815,8250000.0
3 BHK,1500.0,3.0,3,6666.666666666667,10000000.0
4 BHK,3900.0,5.0,4,9230.76923076923,36000000.0
2 BHK,1200.0,2.0,2,4833.333333333333,5800000.0
2 BHK,1128.0,2.0,2,4325.354609929078,4879000.0
2 BHK,900.0,2.0,2,12222.222222222223,11000000.0
2 BHK,1100.0,2.0,2,4090.909090909091,4500000.0
2 BHK,635.0,1.0,2,3464.566929133858,2200000.0
4 BHK,2062.0,3.0,4,6789.524733268671,14000000.0
3 BHK,1874.0,4.0,3,6937.033084311633,13000000.0
4 Bedroom,600.0,3.0,4,13000.0,7800000.0
2 BHK,1171.0,2.0,2,6404.782237403928,7500000.0
3 BHK,2020.0,3.0,3,4207.920792079208,8500000.0
2 BHK,1059.0,2.0,2,3257.790368271955,3450000.0
3 BHK,1315.0,2.0,3,4494.296577946768,5910000.0
3 BHK,1760.0,3.0,3,6250.0,11000000.0
2 Bedroom,1200.0,2.0,2,10416.666666666666,12500000.0
3 BHK,1192.0,2.0,3,5201.342281879195,6200000.0
3 BHK,1645.0,3.0,3,7355.623100303951,12100000.0
2 BHK,1250.0,2.0,2,5760.0,7200000.0
1 BHK,709.0,1.0,1,4849.788434414669,3438500.0
2 BHK,1340.0,2.0,2,5746.268656716418,7700000.0
3 BHK,2388.0,4.0,3,10008.375209380234,23900000.0
2 BHK,1369.1,2.0,2,7596.231100723103,10400000.0
2 BHK,1355.0,2.0,2,5535.055350553505,7500000.0
2 BHK,1150.0,2.0,2,5652.173913043478,6500000.0
3 BHK,1938.0,3.0,3,5830.7533539731685,11300000.0
4 BHK,2462.0,4.0,4,5036.555645816409,12400000.0
3 BHK,1636.0,3.0,3,5195.59902200489,8500000.0
3 BHK,1430.0,2.0,3,5244.755244755244,7500000.0
3 BHK,2000.0,3.0,3,4250.0,8500000.0
3 BHK,993.0,2.0,3,5035.246727089628,5000000.0
4 Bedroom,1260.0,4.0,4,11904.761904761905,15000000.0
3 BHK,1700.0,3.0,3,5176.470588235294,8800000.0
2 BHK,1270.0,2.0,2,6141.7322834645665,7800000.0
3 Bedroom,1500.0,3.0,3,8066.666666666667,12100000.0
3 BHK,2300.0,3.0,3,12608.695652173914,29000000.0
4 Bedroom,7500.0,4.0,4,12000.0,90000000.0
3 BHK,1650.0,3.0,3,5239.393939393939,8645000.0
2 BHK,1109.0,2.0,2,5680.793507664563,6300000.0
2 BHK,1280.0,2.0,2,3886.71875,4975000.0
4 Bedroom,2885.0,3.0,4,6412.478336221837,18500000.0
9 Bedroom,1200.0,9.0,9,12083.333333333334,14500000.0
3 Bedroom,1600.0,3.0,3,11250.0,18000000.0
3 BHK,1462.0,3.0,3,4856.361149110807,7100000.0
1 BHK,607.0,1.0,1,5766.062602965404,3500000.0
2 BHK,930.0,2.0,2,2688.1720430107525,2500000.0
4 Bedroom,4500.0,5.0,4,6666.666666666667,30000000.0
5 Bedroom,1200.0,5.0,5,13333.333333333334,16000000.0
3 BHK,2600.0,3.0,3,9115.384615384615,23700000.0
4 BHK,3000.0,4.0,4,4666.666666666667,14000000.0
3 BHK,1418.0,3.0,3,3700.2820874471086,5247000.0
2 Bedroom,4200.0,1.0,2,3809.5238095238096,16000000.0
2 BHK,1125.0,2.0,2,5777.777777777777,6500000.0
3 BHK,1825.0,3.0,3,6904.109589041096,12600000.0
2 BHK,1320.0,2.0,2,6022.727272727273,7950000.0
4 Bedroom,3000.0,4.0,4,4666.666666666667,14000000.0
3 BHK,1490.0,2.0,3,20134.228187919463,30000000.0
4 Bedroom,1650.0,3.0,4,18181.81818181818,30000000.0
2 BHK,750.0,2.0,2,7026.666666666667,5270000.0
3 BHK,1400.0,2.0,3,5752.857142857143,8054000.000000001
4 BHK,4104.0,4.0,4,8771.929824561403,36000000.0
4 BHK,5000.0,4.0,4,7500.0,37500000.0
5 Bedroom,3295.0,4.0,5,7890.743550834598,26000000.0
4 Bedroom,1150.0,3.0,4,9565.217391304348,11000000.0
3 Bedroom,1200.0,3.0,3,5163.333333333333,6196000.0
2 BHK,965.0,2.0,2,4974.093264248705,4800000.0
1 Bedroom,812.0,1.0,1,3201.9704433497536,2600000.0
2 BHK,1100.0,2.0,2,3909.090909090909,4300000.0
2 BHK,1180.0,2.0,2,3474.576271186441,4100000.0
2 BHK,1145.0,2.0,2,4192.139737991266,4800000.0
2 BHK,1027.0,2.0,2,4284.323271665044,4400000.0
2 BHK,1215.0,2.0,2,4102.880658436214,4985000.0
2 Bedroom,1200.0,2.0,2,6250.0,7500000.0
2 BHK,1015.0,2.0,2,5714.285714285715,5800000.0
3 Bedroom,2400.0,3.0,3,6875.0,16500000.0
4 Bedroom,3000.0,4.0,4,10200.0,30600000.0
3 Bedroom,3300.0,4.0,3,4848.484848484848,16000000.0
2 BHK,1076.0,2.0,2,4832.71375464684,5200000.0
2 BHK,1300.0,2.0,2,8384.615384615385,10900000.0
2 BHK,1300.0,2.0,2,7846.153846153846,10200000.0
3 BHK,1512.0,3.0,3,8134.920634920635,12300000.0
3 BHK,1053.4,3.0,3,8440.288589329788,8891000.0
1 BHK,605.0,1.0,1,6899.999999999999,4174499.9999999995
2 BHK,1153.0,2.0,2,5637.467476149176,6500000.0
2 Bedroom,2080.0,2.0,2,7211.538461538462,15000000.0
2 BHK,1255.0,2.0,2,5498.00796812749,6900000.0
3 BHK,1583.0,3.0,3,6885.6601389766265,10900000.0
2 BHK,1505.0,2.0,2,5980.066445182724,9000000.0
3 BHK,1365.0,2.0,3,5500.3663003663005,7508000.0
3 Bedroom,1200.0,3.0,3,7979.166666666667,9575000.0
3 BHK,1810.0,4.0,3,8176.795580110497,14800000.0
1 Bedroom,440.0,1.0,1,7954.545454545455,3500000.0
2 BHK,975.0,2.0,2,6461.538461538462,6300000.0
2 BHK,1250.0,2.0,2,3120.0,3900000.0
3 BHK,1530.0,2.0,3,6339.869281045751,9700000.0
3 BHK,1300.0,2.0,3,3000.0,3900000.0
2 BHK,1115.0,2.0,2,3587.4439461883408,4000000.0
2 BHK,1308.0,2.0,2,6345.565749235474,8300000.0
2 BHK,1194.0,2.0,2,3936.348408710218,4700000.0
3 BHK,1490.0,2.0,3,4000.0,5960000.0
4 Bedroom,10000.0,4.0,4,4500.0,45000000.0
3 BHK,1592.0,3.0,3,5716.08040201005,9100000.0
